MP name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,First part of the Postcode,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Start-up maximum budget available,Reason for budget set,Startup spend,Remaining startup budget,Wind-up maximum budget available,Reason for budget set,Windup spend,Remaining windup budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Did the MP rent their accommodation from another MP during this financial year?,Accommodation spend,Remaining budget,First part of the Postcode,Travel/subsistence max budget,Travel/subs spend,Other costs maximum budget available,Other spend,Subtotal of other parliamentary costs,Overall total spend for this financial year
"Keith Vaz","Leicester East BC","","","£23,402.83","£0.00","","","","£149,252.68","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£172,655.51","","","","£0.00","£0.00","","Uncapped","£10,258.80","Uncapped","£0.00","£10,258.80","£182,914.31"
"Kelly Tolhurst","Rochester and Strood CC","","","£10,772.64","£0.00","","","","£103,615.57","£0.00","n/a","","£2,857.86","£0.00","n/a","","£0.00","£0.00","£117,246.07","","","","£10,200.00","£0.00","","Uncapped","£1,841.20","Uncapped","£0.00","£12,041.20","£129,287.27"
"Kelvin Hopkins","Luton North BC","","","£18,471.19","£0.00","","","","£127,768.55","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£146,239.74","","","","£0.00","£0.00","","Uncapped","£3,542.75","Uncapped","£0.00","£3,542.75","£149,782.49"
"Ken Clarke","Rushcliffe CC","","","£4,806.02","£0.00","","","","£121,809.17","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£126,615.19","","","","£1,864.67","£0.00","","Uncapped","£3,513.60","Uncapped","£0.00","£5,378.27","£131,993.46"
"Kerry McCarthy","Bristol East BC","","","£19,446.70","£0.00","","","","£140,187.30","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£159,634.00","","","","£16,431.41","£0.00","","Uncapped","£4,202.64","Uncapped","£0.00","£20,634.05","£180,268.05"
"Kevan Jones","North Durham CC","","","£20,322.33","£0.00","","","","£141,430.95","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£161,753.28","","","","£20,572.31","£0.00","","Uncapped","£11,237.20","Uncapped","£0.00","£31,809.51","£193,562.79"
"Kevin Barron","Rother Valley CC","","","£18,909.27","£0.00","","","","£149,095.12","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£168,004.39","","","","£20,610.00","£0.00","","Uncapped","£5,896.10","Uncapped","£0.00","£26,506.10","£194,510.49"
"Kevin Brennan","Cardiff West BC","","","£16,574.50","£0.00","","","","£136,178.86","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£152,753.36","","","","£21,118.46","£0.00","","Uncapped","£5,578.30","Uncapped","£0.00","£26,696.76","£179,450.12"
"Kevin Foster","Torbay BC","","","£23,278.30","£0.00","","","","£129,750.02","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£153,028.32","","","","£20,532.76","£0.00","","Uncapped","£12,541.11","Uncapped","£0.00","£33,073.87","£186,102.19"
"Kevin Hollinrake","Thirsk and Malton CC","","","£18,369.15","£0.00","","","","£140,906.06","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£159,275.21","","","","£30,159.96","£0.00","","Uncapped","£17,875.78","Uncapped","£0.00","£48,035.74","£207,310.95"
"Khalid Mahmood","Birmingham, Perry Barr BC","","","£13,283.48","£0.00","","","","£178,261.77","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£191,545.25","","","","£16,110.69","£0.00","","Uncapped","£7,453.55","Uncapped","£0.00","£23,564.24","£215,109.49"
"Kirsten Oswald","East Renfrewshire CC","","","£15,787.41","£0.00","","","","£139,083.50","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£154,870.91","","","","£22,274.27","£0.00","","Uncapped","£27,221.96","Uncapped","£0.00","£49,496.23","£204,367.14"
"Kirsty Blackman","Aberdeen North BC","","","£20,152.48","£0.00","","","","£139,382.28","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£159,534.76","","","","£25,083.98","£0.00","","Uncapped","£13,826.35","Uncapped","£0.00","£38,910.33","£198,445.09"
"Kit Malthouse","North West Hampshire CC","","","£14,789.39","£0.00","","","","£141,213.72","£0.00","n/a","","£428.36","£0.00","n/a","","£0.00","£0.00","£156,431.47","","","","£17,477.06","£0.00","","Uncapped","£3,112.35","Uncapped","£0.00","£20,589.41","£177,020.88"
"Kris Hopkins","Keighley CC","","","£22,253.48","£0.00","","","","£138,352.05","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£160,605.53","","","","£20,315.10","£0.00","","Uncapped","£9,431.44","Uncapped","£0.00","£29,746.54","£190,352.07"
"Kwasi Kwarteng","Spelthorne BC","","","£6,722.76","£0.00","","","","£107,711.83","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£114,434.59","","","","£0.00","£0.00","","Uncapped","£183.69","Uncapped","£0.00","£183.69","£114,618.28"
"Laurence Robertson","Tewkesbury CC","","","£14,295.87","£0.00","","","","£118,664.37","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£132,960.24","","","","£19,897.08","£0.00","","Uncapped","£10,731.67","Uncapped","£0.00","£30,628.75","£163,588.99"
"Liam Byrne","Birmingham, Hodge Hill BC","","","£22,452.18","£0.00","","","","£141,455.10","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£163,907.28","","","","£16,003.87","£0.00","","Uncapped","£13,899.76","Uncapped","£0.00","£29,903.63","£193,810.91"
"Liam Fox","North Somerset CC","","","£6,118.95","£0.00","","","","£115,298.28","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£121,417.23","","","","£20,610.00","£0.00","","Uncapped","£875.70","Uncapped","£0.00","£21,485.70","£142,902.93"
"Lilian Greenwood","Nottingham South BC","","","£22,617.30","£0.00","","","","£140,732.24","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£163,349.54","","","","£19,599.96","£0.00","","Uncapped","£7,734.63","Uncapped","£0.00","£27,334.59","£190,684.13"
"Lindsay Hoyle","Chorley CC","","","£21,865.14","£0.00","","","","£142,151.92","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£164,017.06","","","","£20,936.71","£0.00","","Uncapped","£21,069.00","Uncapped","£0.00","£42,005.71","£206,022.77"
"Lisa Cameron","East Kilbride, Strathaven and Lesmahagow CC","","","£23,342.78","£0.00","","","","£138,288.48","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£161,631.26","","","","£25,449.96","£0.00","","Uncapped","£28,075.87","Uncapped","£0.00","£53,525.83","£215,157.09"
"Lisa Nandy","Wigan CC","","","£23,355.15","£0.00","","","","£163,369.81","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£186,724.96","","","","£22,690.00","£0.00","","Uncapped","£10,385.20","Uncapped","£1,160.90","£34,236.10","£220,961.06"
"Liz Kendall","Leicester West BC","","","£22,938.67","£0.00","","","","£126,747.49","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£149,686.16","","","","£20,604.00","£0.00","","Uncapped","£6,153.79","Uncapped","£0.00","£26,757.79","£176,443.95"
"Liz Saville-Roberts","Dwyfor Meirionnydd CC","","","£22,279.44","£0.00","","","","£135,504.96","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£157,784.40","","","","£19,904.29","£0.00","","Uncapped","£11,094.48","Uncapped","£0.00","£30,998.77","£188,783.17"
"Louise Ellman","Liverpool, Riverside BC","","","£23,026.43","£0.00","","","","£141,082.13","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£164,108.56","","","","£4,947.79","£0.00","","Uncapped","£6,386.74","Uncapped","£0.00","£11,334.53","£175,443.09"
"Louise Haigh","Sheffield, Heeley BC","","","£22,327.79","£0.00","","","","£138,926.76","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£161,254.55","","","","£17,622.11","£0.00","","Uncapped","£5,040.21","Uncapped","£0.00","£22,662.32","£183,916.87"
"Luciana Berger","Liverpool, Wavertree BC","","","£21,361.18","£0.00","","","","£139,998.62","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£161,359.80","","","","£17,844.03","£0.00","","Uncapped","£8,052.67","Uncapped","£1,864.92","£27,761.62","£189,121.42"
"Lucy Allan","Telford BC","","","£21,175.73","£0.00","","","","£124,276.02","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£145,451.75","","","","£10,690.28","£0.00","","Uncapped","£6,954.52","Uncapped","£0.00","£17,644.80","£163,096.55"
"Lucy Frazer","South East Cambridgeshire CC","","","£15,418.60","£0.00","","","","£116,239.13","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£131,657.73","","","","£0.00","£0.00","","Uncapped","£791.00","Uncapped","£0.00","£791.00","£132,448.73"
"Lucy Powell","Manchester Central BC","","","£23,612.43","£0.00","","","","£139,254.84","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£162,867.27","","","","£0.00","£0.00","","Uncapped","£7,718.00","Uncapped","£0.00","£7,718.00","£170,585.27"
"Luke Hall","Thornbury and Yate CC","","","£22,194.21","£0.00","","","","£132,889.88","£0.00","n/a","","£2,193.94","£0.00","n/a","","£0.00","£0.00","£157,278.03","","","","£19,511.60","£0.00","","Uncapped","£6,239.05","Uncapped","£0.00","£25,750.65","£183,028.68"
"Lyn Brown","West Ham BC","","","£22,316.13","£0.00","","","","£145,606.82","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£167,922.95","","","","£0.00","£0.00","","Uncapped","£137.70","Uncapped","£0.00","£137.70","£168,060.65"
"Madeleine Moon","Bridgend CC","","","£19,083.52","£0.00","","","","£133,547.64","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£152,631.16","","","","£1,907.76","£0.00","","Uncapped","£5,800.70","Uncapped","£0.00","£7,708.46","£160,339.62"
"Maggie Throup","Erewash CC","","","£23,450.00","£0.00","","","","£117,153.63","£0.00","n/a","","£129.98","£0.00","n/a","","£0.00","£0.00","£140,733.61","","","","£20,170.88","£0.00","","Uncapped","£6,764.26","Uncapped","£0.00","£26,935.14","£167,668.75"
"Marcus Fysh","Yeovil CC","","","£23,016.49","£0.00","","","","£128,031.53","£0.00","n/a","","£6,000.00","£0.00","n/a","","£0.00","£0.00","£157,048.02","","","","£25,071.37","£0.00","","Uncapped","£7,829.13","Uncapped","£346.00","£33,246.50","£190,294.52"
"Marcus Jones","Nuneaton CC","","","£15,521.87","£0.00","","","","£123,217.08","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£138,738.95","","","","£20,557.71","£0.00","","Uncapped","£5,023.55","Uncapped","£0.00","£25,581.26","£164,320.21"
"Margaret Beckett","Derby South BC","","","£6,291.63","£0.00","","","","£141,465.96","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£147,757.59","","","","£8,204.79","£0.00","","Uncapped","£5,488.10","Uncapped","£0.00","£13,692.89","£161,450.48"
"Margaret Ferrier","Rutherglen and Hamilton West BC","","","£19,472.36","£0.00","","","","£113,512.40","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£132,984.76","","","","£21,416.22","£0.00","","Uncapped","£13,098.12","Uncapped","£0.00","£34,514.34","£167,499.10"
"Margaret Greenwood","Wirral West CC","","","£20,883.46","£0.00","","","","£110,050.68","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£130,934.14","","","","£20,008.61","£0.00","","Uncapped","£4,753.32","Uncapped","£0.00","£24,761.93","£155,696.07"
"Margaret Hodge","Barking BC","","","£24,797.22","£0.00","","","","£135,569.19","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£160,366.41","","","","£0.00","£0.00","","Uncapped","£214.70","Uncapped","£420.00","£634.70","£161,001.11"
"Margaret Ritchie","South Down","","","£21,033.82","£0.00","","","","£147,552.02","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£168,585.84","","","","£12,752.00","£0.00","","Uncapped","£21,267.83","Uncapped","£0.00","£34,019.83","£202,605.67"
"Margot James","Stourbridge BC","","","£23,411.69","£0.00","","","","£134,318.36","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£157,730.05","","","","£0.00","£0.00","","Uncapped","£6,116.30","Uncapped","£0.00","£6,116.30","£163,846.35"
"Maria Caulfield","Lewes CC","","","£20,904.54","£0.00","","","","£139,224.59","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£160,129.13","","","","£0.00","£0.00","","Uncapped","£2,207.95","Uncapped","£0.00","£2,207.95","£162,337.08"
"Maria Eagle","Garston and Halewood BC","","","£18,394.44","£0.00","","","","£141,550.88","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£159,945.32","","","","£4,893.47","£0.00","","Uncapped","£7,079.53","Uncapped","£0.00","£11,973.00","£171,918.32"
"Maria Miller","Basingstoke BC","","","£7,620.36","£0.00","","","","£133,921.99","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£141,542.35","","","","£2,806.00","£0.00","","Uncapped","£7,046.90","Uncapped","£0.00","£9,852.90","£151,395.25"
"Marie Rimmer","St Helens South and Whiston BC","","","£19,438.70","£0.00","","","","£116,714.49","£0.00","n/a","","£3,897.83","£0.00","n/a","","£0.00","£0.00","£140,051.02","","","","£20,592.00","£0.00","","Uncapped","£9,229.24","Uncapped","£0.00","£29,821.24","£169,872.26"
"Marion Fellows","Motherwell and Wishaw BC","","","£21,796.80","£0.00","","","","£111,803.06","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£133,599.86","","","","£21,360.00","£0.00","","Uncapped","£22,337.44","Uncapped","£0.00","£43,697.44","£177,297.30"
"Mark Durkan","Foyle","","","£16,585.36","£0.00","","","","£136,740.81","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£153,326.17","","","","£13,798.00","£0.00","","Uncapped","£12,392.74","Uncapped","£0.00","£26,190.74","£179,516.91"
"Mark Field","Cities of London and Westminster BC","","","£4,107.25","£0.00","","","","£115,966.05","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£120,073.30","","","","£0.00","£0.00","","Uncapped","£1,296.00","Uncapped","£0.00","£1,296.00","£121,369.30"
"Mark Francois","Rayleigh and Wickford CC","","","£1,125.26","£0.00","","","","£98,678.71","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£99,803.97","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£99,803.97"
"Mark Garnier","Wyre Forest CC","","","£13,649.27","£0.00","","","","£123,610.28","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£137,259.55","","","","£23,862.45","£0.00","","Uncapped","£5,112.93","Uncapped","£0.00","£28,975.38","£166,234.93"
"Mark Harper","Forest of Dean CC","","","£19,479.48","£0.00","","","","£136,239.06","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£155,718.54","","","","£6,232.74","£0.00","","Uncapped","£7,310.65","Uncapped","£0.00","£13,543.39","£169,261.93"
"Mark Hendrick","Preston BC","","","£18,598.16","£0.00","","","","£102,663.46","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£121,261.62","","","","£4,430.01","£0.00","","Uncapped","£9,380.10","Uncapped","£0.00","£13,810.11","£135,071.73"
"Mark Lancaster","Milton Keynes North CC","","","£17,313.15","£0.00","","","","£138,009.37","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£155,322.52","","","","£16,817.65","£0.00","","Uncapped","£2,483.30","Uncapped","£0.00","£19,300.95","£174,623.47"
"Mark Menzies","Fylde CC","","","£16,701.54","£0.00","","","","£125,625.03","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£142,326.57","","","","£18,294.90","£0.00","","Uncapped","£11,671.41","Uncapped","£0.00","£29,966.31","£172,292.88"
"Mark Pawsey","Rugby CC","","","£22,972.43","£0.00","","","","£143,836.10","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£166,808.53","","","","£20,599.92","£0.00","","Uncapped","£9,580.06","Uncapped","£0.00","£30,179.98","£196,988.51"
"Mark Prisk","Hertford and Stortford CC","","","£11,435.40","£0.00","","","","£109,033.98","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£120,469.38","","","","£0.00","£0.00","","Uncapped","£1,099.75","Uncapped","£0.00","£1,099.75","£121,569.13"
"Mark Pritchard","The Wrekin CC","","","£16,446.01","£0.00","","","","£103,383.63","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£119,829.64","","","","£11,224.55","£0.00","","Uncapped","£4,313.31","Uncapped","£0.00","£15,537.86","£135,367.50"
"Mark Spencer","Sherwood CC","","","£15,945.48","£0.00","","","","£122,944.79","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£138,890.27","","","","£12,649.00","£0.00","","Uncapped","£7,215.99","Uncapped","£0.00","£19,864.99","£158,755.26"
"Mark Tami","Alyn and Deeside CC","","","£22,946.98","£0.00","","","","£144,076.63","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£167,023.61","","","","£20,784.70","£0.00","","Uncapped","£7,943.05","Uncapped","£0.00","£28,727.75","£195,751.36"
"Mark Williams","Ceredigion CC","","","£19,478.42","£0.00","","","","£135,862.28","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£155,340.70","","","","£12,871.00","£0.00","","Uncapped","£9,233.95","Uncapped","£456.99","£22,561.94","£177,902.64"
"Martin Docherty","West Dunbartonshire CC","","","£19,355.69","£0.00","","","","£134,026.19","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£153,381.88","","","","£20,532.10","£0.00","","Uncapped","£28,522.98","Uncapped","£0.00","£49,055.08","£202,436.96"
"Martin Vickers","Cleethorpes CC","","","£11,265.09","£0.00","","","","£81,654.44","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£92,919.53","","","","£20,892.36","£0.00","","Uncapped","£5,388.30","Uncapped","£0.00","£26,280.66","£119,200.19"
"Martyn Day","Linlithgow and East Falkirk CC","","","£23,404.09","£0.00","","","","£135,070.07","£0.00","n/a","","£1,440.00","£0.00","n/a","","£0.00","£0.00","£159,914.16","","","","£20,397.00","£0.00","","Uncapped","£31,847.40","Uncapped","£0.00","£52,244.40","£212,158.56"
"Mary Creagh","Wakefield CC","","","£20,954.83","£0.00","","","","£139,132.17","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£160,087.00","","","","£13,507.72","£0.00","","Uncapped","£7,670.91","Uncapped","£1,404.99","£22,583.62","£182,670.62"
